id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
7925,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sandeep Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 19:45,05h 20m,7/23/2024 1:05,4.4,799,18
7926,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 20:00,03h 55m,7/22/2024 23:55,4,765,18
7927,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,A/C Sleeper (2+1),7/22/2024 20:00,05h 00m,7/23/2024 1:00,4,765,12
7928,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,7/22/2024 20:00,05h 00m,7/23/2024 1:00,4.7,400,6
7929,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),7/22/2024 20:00,05h 10m,7/23/2024 1:10,3.9,1114,29
7930,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,A/C Sleeper (2+1),7/22/2024 20:00,05h 00m,7/23/2024 1:00,4.9,980,3
7931,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 20:00,05h 45m,7/23/2024 1:45,3.4,699,7
7932,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 20:00,05h 30m,7/23/2024 1:30,4.3,1244,20
7933,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),7/22/2024 20:00,05h 30m,7/23/2024 1:30,3.5,599,9
7934,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 20:00,05h 45m,7/23/2024 1:45,4.3,1099,23
7935,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 20:00,05h 00m,7/23/2024 1:00,4.9,1280,11
7936,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Bharathi Tours And Travels(HYD),A/C Sleeper (2+1),7/22/2024 20:00,05h 00m,7/23/2024 1:00,4,713,22
7937,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),7/22/2024 20:05,05h 00m,7/23/2024 1:05,4.3,863,17
7938,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),7/22/2024 20:15,05h 01m,7/23/2024 1:16,4.1,1050,2
7939,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),7/22/2024 20:15,05h 01m,7/23/2024 1:16,4.1,870,17
7940,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),7/22/2024 20:20,05h 05m,7/23/2024 1:25,4,850,10
7941,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),7/22/2024 20:20,04h 40m,7/23/2024 1:00,4,799,15
7942,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Intercity travels,A/C Sleeper (2+1),7/22/2024 20:30,04h 30m,7/23/2024 1:00,4.5,999,5
7943,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indian Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 20:30,05h 30m,7/23/2024 2:00,0,800,22
7944,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),7/22/2024 20:45,03h 25m,7/23/2024 0:10,4.7,1399,21
7945,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,ORM Tours and Travels,A/C Sleeper (2+1),7/22/2024 20:45,05h 15m,7/23/2024 2:00,3.8,800,30
7946,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),7/22/2024 20:45,03h 45m,7/23/2024 0:30,4.3,999,19
7947,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),7/22/2024 20:50,04h 15m,7/23/2024 1:05,4.3,890,26
7948,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 21:00,04h 30m,7/23/2024 1:30,4.7,1999,16
7949,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Kaveri Travels,A/C Sleeper (2+1),7/22/2024 21:00,03h 45m,7/23/2024 0:45,3.7,750,11
7950,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),7/22/2024 21:00,03h 30m,7/23/2024 0:30,4,749,20
7951,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 21:00,05h 15m,7/23/2024 2:15,4.9,1080,4
7952,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),7/22/2024 21:05,05h 25m,7/23/2024 2:30,4.5,1109,12
7953,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),7/22/2024 21:10,05h 20m,7/23/2024 2:30,4.4,699,38
7954,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,A/C Seater / Sleeper (2+1),7/22/2024 21:10,05h 20m,7/23/2024 2:30,4.3,600,15
7955,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 21:10,05h 30m,7/23/2024 2:40,3.5,399,24
7956,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRI AVANI,Non A/C Seater / Sleeper (2+1),7/22/2024 21:10,06h 20m,7/23/2024 3:30,4,400,30
7957,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:15,05h 45m,7/23/2024 3:00,4.1,500,39
7958,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,NON A/C Sleeper (2+1),7/22/2024 21:15,06h 15m,7/23/2024 3:30,4.1,700,23
7959,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KK Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:15,06h 00m,7/23/2024 3:15,0,500,18
7960,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:20,05h 40m,7/23/2024 3:00,3.7,750,41
7961,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 21:20,05h 39m,7/23/2024 2:59,4.7,399,26
7962,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 21:20,05h 30m,7/23/2024 2:50,4.1,399,21
7963,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:25,05h 05m,7/23/2024 2:30,4.5,399,34
7964,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BABA TRAVELS,NON A/C Sleeper (2+1),7/22/2024 21:25,05h 05m,7/23/2024 2:30,3.7,550,24
7965,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:25,05h 05m,7/23/2024 2:30,3.6,399,27
7966,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRS Travels,NON AC Seater / Sleeper 2+1,7/22/2024 21:30,03h 30m,7/23/2024 1:00,3.1,694,28
7967,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,06h 00m,7/23/2024 3:30,4.1,600,38
7968,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SKYLITE TRAVELS,A/C Sleeper (2+1),7/22/2024 21:30,04h 30m,7/23/2024 2:00,3.8,1400,9
7969,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,05h 30m,7/23/2024 3:00,3.7,400,32
7970,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KMR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,04h 45m,7/23/2024 2:15,3.5,399,23
7971,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),7/22/2024 21:30,05h 00m,7/23/2024 2:30,3.6,800,25
7972,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,A/C Seater/Sleeper (2+1),7/22/2024 21:30,04h 30m,7/23/2024 2:00,4.1,600,39
7973,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,A/C Sleeper (2+1),7/22/2024 21:30,05h 00m,7/23/2024 2:30,3.6,800,13
7974,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,04h 30m,7/23/2024 2:00,4.1,600,22
7975,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,04h 15m,7/23/2024 1:45,3.4,500,22
7976,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Srinivasa Travels,NON A/C Executive (2+1),7/22/2024 21:40,05h 30m,7/23/2024 3:10,4.3,550,23
7977,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Amala Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:40,04h 50m,7/23/2024 2:30,0,350,26
7978,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),7/22/2024 21:45,04h 15m,7/23/2024 2:00,4,1249,17
7979,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,IRA Travels,A/C Sleeper (2+1),7/22/2024 21:45,03h 15m,7/23/2024 1:00,3.9,1129,14
7980,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,ORM Tours and Travels,A/C Sleeper (2+1),7/22/2024 21:45,04h 45m,7/23/2024 2:30,3.8,800,20
7981,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Matangi Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:45,04h 05m,7/23/2024 1:50,3.4,949,39
7982,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,NON A/C Sleeper (2+1),7/22/2024 21:45,05h 45m,7/23/2024 3:30,4.1,700,28
7983,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:45,05h 15m,7/23/2024 3:00,3.7,400,29
7984,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),7/22/2024 21:50,05h 10m,7/23/2024 3:00,4.2,600,33
7985,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),7/22/2024 21:50,05h 10m,7/23/2024 3:00,4.2,1300,26
7986,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),7/22/2024 21:50,05h 40m,7/23/2024 3:30,4.2,999,21
7987,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Meghana Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:50,05h 10m,7/23/2024 3:00,3,504,23
7988,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Meghana Travels,A/C Sleeper (2+1),7/22/2024 21:50,05h 40m,7/23/2024 3:30,3,759,27
7989,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,A/C Seater / Sleeper (2+1),7/22/2024 21:50,05h 10m,7/23/2024 3:00,4.2,700,32
7990,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Madhavi Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:50,04h 10m,7/23/2024 2:00,3.6,550,33
7991,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Dwaraka Travels,Non AC Seater (2+2),7/22/2024 21:50,05h 41m,7/23/2024 3:31,3.7,450,14
7992,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),7/22/2024 21:50,05h 10m,7/23/2024 3:00,4.2,999,17
7993,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Matangi Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:50,04h 00m,7/23/2024 1:50,3.4,379,30
7994,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,A/C Sleeper (2+1),7/22/2024 21:55,04h 35m,7/23/2024 2:30,4.3,599,22
7995,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Srinivasa Travels,A/C Sleeper (2+1),7/22/2024 21:55,05h 35m,7/23/2024 3:30,4.3,700,20
7996,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,A/C Sleeper (2+1),7/22/2024 21:59,04h 45m,7/23/2024 2:44,4.1,900,30
7997,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KK Travels,A/C Sleeper (2+1),7/22/2024 22:00,05h 40m,7/23/2024 3:40,3.6,690,14
7998,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vasavi travels,A/C Sleeper (2+1),7/22/2024 22:00,04h 30m,7/23/2024 2:30,3.7,700,19
7999,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 22:00,03h 45m,7/23/2024 1:45,4.1,599,24
8000,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SLNS Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.3,500,31
8001,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Aditya Logistics,A/C Sleeper (2+1),7/22/2024 22:00,03h 30m,7/23/2024 1:30,4.2,850,13
8002,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.6,400,38
8003,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Megha Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,04h 00m,7/23/2024 2:00,3.6,499,20
8004,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 22:00,04h 30m,7/23/2024 2:30,4.7,2099,15
8005,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sadiq Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.3,1000,17
8006,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,04h 30m,7/23/2024 2:30,3.6,400,32
8007,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Dwaraka Travels,AC Sleeper (2+1),7/22/2024 22:00,05h 29m,7/23/2024 3:29,4.4,800,18
8008,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 30m,7/23/2024 3:30,4.2,550,25
8009,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.7,400,39
8010,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,4.5,400,28
8011,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.7,1400,46
8012,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vasavi travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,05h 15m,7/23/2024 3:15,3.7,399,34
8013,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BISMILLAH TRAVELS,A/C Sleeper (2+1),7/22/2024 22:00,05h 15m,7/23/2024 3:15,3.8,700,19
8014,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vasavi travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,04h 30m,7/23/2024 2:30,3.7,399,34
8015,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Al madeena Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:00,04h 30m,7/23/2024 2:30,3.8,550,36
8016,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:10,04h 20m,7/23/2024 2:30,4.1,500,41
8017,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:10,05h 05m,7/23/2024 3:15,4.1,500,41
8018,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Madhavi Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:10,03h 50m,7/23/2024 2:00,3.6,650,29
8019,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vasavi travels,A/C Sleeper (2+1),7/22/2024 22:15,04h 15m,7/23/2024 2:30,3.7,700,18
8020,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,DLT BUS,A/C Sleeper (2+1),7/22/2024 22:15,03h 45m,7/23/2024 2:00,3.7,719,17
8021,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,A/C Sleeper (2+1),7/22/2024 22:15,04h 45m,7/23/2024 3:00,4.1,900,33
8022,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maahi Metro,A/C Sleeper (2+1),7/22/2024 22:15,04h 46m,7/23/2024 3:01,4,699,13
8023,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sree sivasankar Travels,NON A/C Seater (2+2),7/22/2024 22:30,05h 00m,7/23/2024 3:30,4.1,500,25
8024,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,GOWTHAMI TOURS AND TRAVELS,NON A/C Sleeper (2+1),7/22/2024 22:30,03h 30m,7/23/2024 2:00,3.1,569,10
8025,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),7/22/2024 22:30,03h 30m,7/23/2024 2:00,3.1,617,25
8026,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sudheer Travels,A/C Sleeper (2+1),7/22/2024 22:30,03h 30m,7/23/2024 2:00,4.8,660,15
8027,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Al madeena Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:30,05h 15m,7/23/2024 3:45,3.8,550,21
8028,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),7/22/2024 22:30,14h 30m,7/23/2024 13:00,4.7,1399,26
8029,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sudheer Travels,NON A/C Sleeper (2+1),7/22/2024 22:30,03h 30m,7/23/2024 2:00,4.8,800,8
8030,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),7/22/2024 22:45,04h 20m,7/23/2024 3:05,4.3,863,27
8031,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 22:46,03h 57m,7/23/2024 2:43,3.6,1150,18
8032,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,Scania AC Multi Axle Sleeper (2+1),7/22/2024 23:00,03h 15m,7/23/2024 2:15,4.3,1099,23
8033,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,RESHMA TOURISTS,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:00,03h 30m,7/23/2024 2:30,3.6,900,26
8034,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 23:15,03h 15m,7/23/2024 2:30,4.7,1899,29
8035,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,A/C Sleeper (2+1),7/22/2024 23:25,03h 20m,7/23/2024 2:45,4.1,1100,23
8036,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),7/22/2024 23:30,04h 00m,7/23/2024 3:30,3.1,900,33
8037,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Intercity travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:30,03h 30m,7/23/2024 3:00,4.5,999,17
8038,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Highline Transports,VE A/C Sleeper (2+1),7/22/2024 23:30,02h 45m,7/23/2024 2:15,4.3,800,12
8039,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),7/22/2024 23:30,03h 30m,7/23/2024 3:00,4.3,899,22
8040,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Streamline tours and travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:30,03h 40m,7/23/2024 3:10,4,799,27
8041,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Intercity travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:45,03h 45m,7/23/2024 3:30,4.5,999,9
8042,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,VE A/C Sleeper (2+1),7/22/2024 23:45,04h 00m,7/23/2024 3:45,4.1,720,24
8043,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),7/22/2024 23:50,03h 25m,7/23/2024 3:15,3.6,800,4
8044,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),7/22/2024 23:55,04h 05m,7/23/2024 4:00,4.3,863,29
8045,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KKaveri Travels,A/C Sleeper (2+1),7/22/2024 17:30,03h 30m,7/22/2024 21:00,1.6,1290,30
8046,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 17:30,03h 30m,7/22/2024 21:00,1.6,900,28
8047,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 17:30,04h 00m,7/22/2024 21:30,2.4,700,22
8048,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Bmcc Travels,A/C Sleeper (2+1),7/22/2024 18:00,05h 30m,7/22/2024 23:30,2.9,820,26
8049,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),7/22/2024 18:00,05h 45m,7/22/2024 23:45,2.3,699,22
8050,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 18:10,02h 20m,7/22/2024 20:30,1.5,1000,26
8051,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),7/22/2024 18:10,02h 05m,7/22/2024 20:15,1.5,1000,35
